Date,Academy,FirstName,LastName,Psychometrics,Presentation
2019-02-12,London Academy,Gertrud,Nind,0.53,0.71875
2019-02-12,London Academy,Aloin,Ashment,0.54,0.59375
2019-02-12,London Academy,Sophie,Bosse,0.59,0.5625
2019-02-12,London Academy,Yevette,Rimbault,0.49,0.46875
2019-02-12,London Academy,Dina,Durbyn,0.59,0.71875
2019-02-12,London Academy,Skelly,Bhar,0.48,0.65625
2019-02-12,London Academy,Kenn,Woolner,0.48,0.65625
2019-02-12,London Academy,Leonhard,Sogg,0.68,0.5
2019-02-12,London Academy,Tabitha,Vowdon,0.58,0.71875
2019-02-12,London Academy,Inna,Kidman,0.63,0.78125
2019-02-12,London Academy,Randi,Lebourn,0.6,0.5625
2019-02-12,London Academy,Armstrong,Hursthouse,0.44,0.4375
2019-02-12,London Academy,Kiel,Mcmullen,0.5,0.625
2019-02-12,London Academy,Vail,Noen,0.54,0.5
2019-02-12,London Academy,Dukey,Paddemore,0.51,0.53125
2019-02-12,London Academy,Aubert,Greally,0.53,0.65625
2019-02-12,London Academy,Manya,Ajsik,0.54,0.59375
2019-02-12,London Academy,Ervin,Jerche,0.53,0.6875
2019-02-12,London Academy,Allyn,Mccrum,0.61,0.46875
2019-06-12,London Academy,Sinclair,Breissan,0.6,0.59375
2019-06-12,London Academy,Jeanette,Wankel,0.67,0.59375
2019-06-12,London Academy,Jehu,Van Arsdall,0.52,0.4375
2019-06-12,London Academy,Hadrian,Cornau,0.49,0.6875
2019-06-12,London Academy,Abran,Odams,0.58,0.75
2019-06-12,London Academy,Jeanne,Brayne,0.65,0.5625
2019-06-12,London Academy,Camel,Miguet,0.63,0.5625
2019-06-12,London Academy,Zeb,Tippings,0.57,0.53125
2019-06-12,London Academy,Dorene,Franschini,0.54,0.59375
2019-06-12,London Academy,Cale,De Quesne,0.42,0.75
2019-06-12,London Academy,Charmain,Diben,0.5,0.75
2019-06-12,London Academy,Consolata,Maudlen,0.51,0.40625
2019-06-12,London Academy,Muhammad,Percy,0.58,0.625
2019-06-12,London Academy,Phineas,Filshin,0.57,0.78125
2019-06-12,London Academy,Westbrook,Paynton,0.63,0.5625
2019-06-12,London Academy,Abbott,Yea,0.54,0.46875
2019-06-12,London Academy,Opaline,Gammon,0.56,0.625
2019-06-12,London Academy,Bidget,Macarthur,0.59,0.6875
2019-06-12,London Academy,Andris,Bradley,0.6,0.65625
2019-06-12,London Academy,Padgett,Crennan,0.58,0.59375
2019-06-12,London Academy,Kimmi,Edgecumbe,0.53,0.71875
2019-06-12,London Academy,Orton,Borer,0.54,0.5
2019-06-12,London Academy,Alikee,Sawood,0.55,0.625
2019-06-12,London Academy,Juli,Ruler,0.59,0.625
2019-06-12,London Academy,Jacquelynn,Banasiak,0.54,0.84375
2019-06-12,London Academy,Cosimo,Labram,0.6,0.6875
2019-06-12,London Academy,Silvester,Ondra,0.55,0.5625
2019-06-12,London Academy,Winna,Lemmertz,0.57,0.6875
2019-06-12,London Academy,Cecil,Kennewell,0.47,0.6875
2019-06-12,London Academy,Tana,Cullinane,0.54,0.53125
2019-03-12,London Academy,Eimile,Pincott,0.54,0.59375
2019-03-12,London Academy,Kiele,Letford,0.54,0.75
2019-03-12,London Academy,Harrison,Macnamee,0.59,0.53125
2019-03-12,London Academy,Dolph,Jobbins,0.41,0.53125
2019-03-12,London Academy,Angeline,Rewbottom,0.58,0.71875
2019-03-12,London Academy,Tonia,Oakes,0.58,0.65625
2019-03-12,London Academy,Doti,Bothram,0.37,0.59375
2019-03-12,London Academy,Jeniece,Petty,0.64,0.625
2019-03-12,London Academy,Tildi,Dallicoat,0.6,0.75
2019-03-12,London Academy,Lisha,Keaveny,0.55,0.5
2019-03-12,London Academy,Inessa,Mccurtin,0.52,0.71875
2019-03-12,London Academy,Xerxes,Dobrowlski,0.56,0.71875
2019-03-12,London Academy,Keefer,Carus,0.45,0.71875
2019-03-12,London Academy,Lotte,Witherop,0.59,0.75
2019-03-12,London Academy,Betteann,Bridgeland,0.69,0.6875
2019-03-12,London Academy,Roxanna,Rashleigh,0.57,0.53125
2019-03-12,London Academy,Aymer,Randales,0.44,0.75
2019-03-12,London Academy,Garth,Messager,0.51,0.6875
2019-03-12,London Academy,Eugenie,Innocenti,0.57,0.59375
2019-03-12,London Academy,Doralynne,Torricina,0.5,0.8125
2019-03-12,London Academy,Fowler,Crewdson,0.66,0.6875
2019-03-12,London Academy,Bella,Tarbox,0.61,0.6875
2019-03-12,London Academy,Norri,Wybern,0.46,0.59375
2019-03-12,London Academy,Cello,Durrand,0.56,0.59375
2019-03-12,London Academy,L;Urette,Daveley,0.63,0.6875
2019-11-12,London Academy,Morley,Battell,0.65,0.625
2019-11-12,London Academy,Sidnee,Hollows,0.51,0.53125
2019-11-12,London Academy,Amalee,Tomkin,0.49,0.59375
2019-11-12,London Academy,Pearla,Trigwell,0.49,0.53125
2019-11-12,London Academy,Sim,Baudains,0.53,0.5
2019-11-12,London Academy,Hallie,Bentke,0.49,0.6875
2019-11-12,London Academy,Heidie,Zanetto,0.53,0.59375
2019-11-12,London Academy,Madison,Getch,0.59,0.5625
2019-11-12,London Academy,Murvyn,Aers,0.53,0.53125
2019-11-12,London Academy,Selma,O'Brogane,0.52,0.65625
2019-11-12,London Academy,Murray,Armfirld,0.56,0.59375
2019-11-12,London Academy,Lucias,Haggarty,0.63,0.65625
2019-11-12,London Academy,Ludvig,La Grange,0.55,0.46875
2019-11-12,London Academy,Jayme,Lieber,0.55,0.59375
2019-11-12,London Academy,Timmie,Knudsen,0.55,0.59375
2019-11-12,London Academy,Evita,Gisby,0.55,0.65625
2019-11-12,London Academy,Kirsteni,Loren,0.54,0.6875
2019-11-12,London Academy,Leicester,Banker,0.52,0.65625
2019-11-12,London Academy,Kelli,Twiddell,0.69,0.75
2019-11-12,London Academy,Rachelle,Dregan,0.56,0.40625
2019-11-12,London Academy,Niven,Cooling,0.6,0.59375
2019-11-12,London Academy,Anthiathia,Broad,0.6,0.625
2019-11-12,London Academy,Susannah,Bengough,0.63,0.8125
2019-11-12,London Academy,Anatole,Burston,0.52,0.65625
2019-11-12,London Academy,Veronica,Petroff,0.52,0.53125
2019-11-12,London Academy,Wenonah,Relph,0.4,0.59375
2019-09-12,Birmingham Academy,Baird,Reynoollds,0.58,0.59375
2019-09-12,Birmingham Academy,Hi,Matherson,0.42,0.71875
2019-09-12,Birmingham Academy,Fernando,Howchin,0.54,0.5
2019-09-12,Birmingham Academy,Paten,Bartelli,0.52,0.4375
2019-09-12,Birmingham Academy,Barton,Harpin,0.56,0.625
2019-09-12,Birmingham Academy,Toinette,Pflieger,0.41,0.65625
2019-09-12,Birmingham Academy,Amos,Stowgill,0.42,0.625
2019-09-12,Birmingham Academy,Matelda,Chastenet,0.51,0.71875
2019-09-12,Birmingham Academy,Shamus,Attenbarrow,0.53,0.6875
2019-09-12,Birmingham Academy,Wald,Lynes,0.55,0.40625
2019-09-12,Birmingham Academy,Loria,Menlow,0.57,0.625
2019-09-12,Birmingham Academy,Garwood,Mcmeekin,0.48,0.5
2019-09-12,Birmingham Academy,Kearney,Cerie,0.48,0.59375
2019-09-12,Birmingham Academy,Dorine,Erricker,0.49,0.625
2019-09-12,Birmingham Academy,Millicent,Buchanan,0.59,0.71875
2019-09-12,Birmingham Academy,Claudette,De Carlo,0.48,0.46875
2019-09-12,Birmingham Academy,Chevalier,Eykelbosch,0.54,0.53125
2019-09-12,Birmingham Academy,Penny,Trathen,0.51,0.53125
2019-09-12,Birmingham Academy,Jenn,Blitz,0.57,0.71875
2019-09-12,Birmingham Academy,Trent,Southwick,0.56,0.65625
2019-09-12,Birmingham Academy,Elizabet,Sanbroke,0.6,0.625
2019-09-12,Birmingham Academy,Ofella,Shelmardine,0.58,0.5625
2019-09-12,Birmingham Academy,Vasili,Cartledge,0.57,0.46875
2019-09-12,Birmingham Academy,Maude,Ithell,0.52,0.5625
2019-09-12,Birmingham Academy,Saraann,Elcombe,0.5,0.59375
2019-09-12,Birmingham Academy,Vevay,Feirn,0.54,0.78125
2019-09-12,Birmingham Academy,Monty,Gorriessen,0.51,0.6875
2019-09-12,Birmingham Academy,Vaclav,Pietesch,0.61,0.84375
2019-09-12,Birmingham Academy,Mercie,Groger,0.43,0.75
2019-08-13,London Academy,Clem,Woodyeare,0.39,0.5
2019-08-13,London Academy,Wesley,Tolerton,0.59,0.59375
2019-08-13,London Academy,Cornie,Lomath,0.45,0.6875
2019-08-13,London Academy,Sauncho,Aveson,0.58,0.9375
2019-08-13,London Academy,Leonore,Pettiford,0.62,0.65625
2019-08-13,London Academy,Ly,Ferro,0.54,0.65625
2019-08-13,London Academy,Pamelina,Itzkovsky,0.58,0.59375
2019-08-13,London Academy,Gale,Quartley,0.62,0.625
2019-08-13,London Academy,Merell,Tremmil,0.67,0.625
2019-08-13,London Academy,Ilario,Yeates,0.53,0.75
2019-08-13,London Academy,Hewett,Lamputt,0.54,0.65625
2019-08-13,London Academy,Debby,Hadigate,0.48,0.625
2019-08-13,London Academy,Derk,Andress,0.64,0.59375
2019-08-13,London Academy,Chucho,Galfour,0.56,0.59375
2019-08-13,London Academy,Orland,Glaisner,0.54,0.75
2019-08-13,London Academy,Leda,Aharoni,0.59,0.5625
2019-08-13,London Academy,Amity,Pancast,0.46,0.53125
2019-08-13,London Academy,Urbano,Reinisch,0.55,0.65625
2019-08-13,London Academy,Lamond,Levensky,0.68,0.6875
2019-08-13,London Academy,Balduin,Culleton,0.52,0.5625
2019-08-13,London Academy,Oliy,Ellar,0.56,0.78125
2019-08-13,London Academy,Nial,Oret,0.58,0.78125
2019-08-13,London Academy,Renault,Rockell,0.45,0.71875
2019-08-13,London Academy,Christian,Bingley,0.59,0.59375
2019-02-13,London Academy,Cameron,Gleaves,0.53,0.53125
2019-02-13,London Academy,Naomi,Shortt,0.56,0.625
2019-02-13,London Academy,Sherlock,Sibley,0.51,0.71875
2019-02-13,London Academy,Josefina,Veillard,0.46,0.5625
2019-02-13,London Academy,Lane,Myrkus,0.52,0.65625
2019-02-13,London Academy,Tadeo,Hourigan,0.55,0.4375
2019-02-13,London Academy,Dorothee,Salmond,0.4,0.78125
2019-02-13,London Academy,Antonia,Mackaig,0.53,0.71875
2019-02-13,London Academy,Eran,Cicci,0.46,0.53125
2019-02-13,London Academy,Beryle,D'Antonio,0.65,0.5625
2019-02-13,London Academy,Hermione,Tume,0.48,0.53125
2019-02-13,London Academy,Arda,Disbrow,0.51,0.6875
2019-02-13,London Academy,Tulley,Hindrich,0.49,0.5625
2019-02-13,London Academy,Dionysus,Garter,0.66,0.6875
2019-02-13,London Academy,Jere,Jordine,0.51,0.625
2019-02-13,London Academy,Herminia,Brettel,0.57,0.6875
2019-02-13,London Academy,Obadiah,Hegley,0.47,0.625
2019-02-13,London Academy,Gannie,Lamberteschi,0.67,0.5625
2019-02-13,London Academy,Hildagarde,Churchlow,0.62,0.71875
2019-02-13,London Academy,Brena,Creeber,0.53,0.6875
2019-02-13,London Academy,Lilllie,Kun,0.61,0.625
2019-02-13,London Academy,Vale,Trevarthen,0.52,0.5625
2019-02-13,London Academy,Fabian,Exell,0.6,0.78125
2019-02-13,London Academy,Alessandra,Krollmann,0.57,0.5
2019-02-13,London Academy,Shurlocke,Helmke,0.45,0.625
2019-02-13,London Academy,El,Durante,0.53,0.65625
2019-02-13,London Academy,Benedick,Arnhold,0.62,0.5
2019-02-13,London Academy,Luce,Midden,0.6,0.71875
2019-02-13,London Academy,Amos,Vasnev,0.5,0.59375
2019-02-13,London Academy,Silvester,Caller,0.61,0.59375
2019-02-13,London Academy,Phillis,Melin,0.58,0.8125
2019-02-13,London Academy,Ulric,Mordin,0.46,0.71875
2019-06-13,Birmingham Academy,Lenna,Daulby,0.58,0.75
2019-06-13,Birmingham Academy,Esdras,Pires,0.5,0.59375
2019-06-13,Birmingham Academy,Gianni,Decroix,0.46,0.6875
2019-06-13,Birmingham Academy,Salim,Edmundson,0.52,0.8125
2019-06-13,Birmingham Academy,Vania,Ingray,0.53,0.78125
2019-06-13,Birmingham Academy,Briano,Nissle,0.59,0.5
2019-06-13,Birmingham Academy,Valerye,Hobbing,0.45,0.5
2019-06-13,Birmingham Academy,Bunny,Barns,0.54,0.65625
2019-06-13,Birmingham Academy,Melli,Richardet,0.48,0.53125
2019-06-13,Birmingham Academy,Guido,Lassells,0.6,0.71875
2019-06-13,Birmingham Academy,Walden,Lavelle,0.51,0.4375
2019-06-13,Birmingham Academy,Audrye,Walkingshaw,0.54,0.5625
2019-06-13,Birmingham Academy,Pace,Raine,0.41,0.46875
2019-06-13,Birmingham Academy,Staffard,Load,0.59,0.5
2019-06-13,Birmingham Academy,Daren,Houson,0.52,0.5625
2019-06-13,Birmingham Academy,Willi,Goulston,0.44,0.46875
2019-06-13,Birmingham Academy,Aretha,Rosenboim,0.58,0.40625
2019-06-13,Birmingham Academy,Gerianne,Christoforou,0.5,0.78125
2019-06-13,Birmingham Academy,Adah,Fost,0.53,0.625
2019-06-13,Birmingham Academy,Alistair,Mccartney,0.52,0.4375
2019-06-13,Birmingham Academy,Palmer,Snaddin,0.58,0.75
2019-06-13,Birmingham Academy,Kettie,Lufkin,0.49,0.5625
2019-06-13,Birmingham Academy,Dacy,Pococke,0.54,0.59375
2019-03-13,London Academy,Roselia,Tanswell,0.62,0.5
2019-03-13,London Academy,Stefan,Insley,0.57,0.78125
2019-03-13,London Academy,Dorothee,Willacot,0.47,0.78125
2019-03-13,London Academy,Delmore,O'Loinn,0.53,0.65625
2019-03-13,London Academy,Laural,O'Teague,0.5,0.59375
2019-03-13,London Academy,Lyndsie,Bailles,0.58,0.6875
2019-03-13,London Academy,Cassondra,Triplet,0.62,0.875
2019-03-13,London Academy,Umeko,Sydall,0.53,0.59375
2019-03-13,London Academy,Crawford,Dugood,0.48,0.625
2019-03-13,London Academy,Damaris,Vallance,0.6,0.625
2019-03-13,London Academy,Elsa,Birrane,0.53,0.40625
2019-03-13,London Academy,Velvet,Ghiotto,0.47,0.59375
2019-03-13,London Academy,Antoni,Sparhawk,0.57,0.65625
2019-03-13,London Academy,Peirce,Macgray,0.39,0.71875
2019-03-13,London Academy,Clarabelle,Dykins,0.45,0.53125
2019-03-13,London Academy,Karina,Andrejevic,0.63,0.78125
2019-03-13,London Academy,Kaylil,Gissing,0.57,0.625
2019-03-13,London Academy,Gabby,Neilson,0.55,0.53125
2019-03-13,London Academy,Anton,Isaacs,0.68,0.6875
2019-03-13,London Academy,Winne,Kelloch,0.62,0.75
2019-03-13,London Academy,Jeth,Vasilyonok,0.47,0.53125
2019-03-13,London Academy,Allene,Hand,0.56,0.59375
2019-03-13,London Academy,Elfrida,Enden,0.55,0.59375
2019-03-13,London Academy,Rustie,Cormode,0.54,0.65625
2019-03-13,London Academy,Des,Tomovic,0.55,0.65625
2019-03-13,London Academy,Stern,Ashfull,0.55,0.6875
2019-03-13,London Academy,Stephan,Etchingham,0.48,0.65625
2019-03-13,London Academy,Jeffy,Dudding,0.54,0.6875
2019-03-13,London Academy,Maurine,Vedenyakin,0.51,0.625
2019-11-13,London Academy,Gabbey,Caesman,0.61,0.5625
2019-11-13,London Academy,Conny,Samms,0.64,0.53125
2019-11-13,London Academy,Monah,Brimmacombe,0.54,0.59375
2019-11-13,London Academy,Gaspar,Moir,0.64,0.8125
2019-11-13,London Academy,Jon,Mcmenamy,0.57,0.46875
2019-11-13,London Academy,Christa,Troughton,0.56,0.5625
2019-11-13,London Academy,Emmalee,Peaple,0.56,0.6875
2019-11-13,London Academy,Elvyn,Lyburn,0.67,0.40625
2019-11-13,London Academy,Manfred,Dmitrovic,0.37,0.34375
2019-11-13,London Academy,Ingamar,Mackrell,0.53,0.65625
2019-11-13,London Academy,Junie,Rammell,0.57,0.6875
2019-11-13,London Academy,Shae,Di Ruggiero,0.63,0.65625
2019-11-13,London Academy,Linnie,Esterbrook,0.49,0.5
2019-11-13,London Academy,Brandi,Fennessy,0.62,0.65625
2019-11-13,London Academy,Trumann,Carillo,0.5,0.65625
2019-11-13,London Academy,Eunice,Marguerite,0.55,0.53125
2019-11-13,London Academy,Cati,Nucator,0.57,0.5625
2019-11-13,London Academy,Staci,Furlow,0.52,0.5625
2019-11-13,London Academy,Hurleigh,Segar,0.58,0.75
2019-11-13,London Academy,Far,Rapi,0.53,0.6875
2019-11-13,London Academy,Jonie,Getley,0.6,0.75
2019-11-13,London Academy,Flint,Baine,0.35,0.59375
2019-11-13,London Academy,Alexandra,Belbin,0.67,0.4375
2019-08-14,London Academy,Cooper,Ingraham,0.54,0.6875
2019-08-14,London Academy,Erastus,Mcelrath,0.61,0.59375
2019-08-14,London Academy,Brandais,Ondra,0.48,0.53125
2019-08-14,London Academy,Violet,Luscombe,0.53,0.53125
2019-08-14,London Academy,Thomasina,Prandoni,0.48,0.625
2019-08-14,London Academy,Charlie,Danelut,0.55,0.625
2019-08-14,London Academy,Fairlie,Cogzell,0.54,0.75
2019-08-14,London Academy,Arny,Coorington,0.56,0.71875
2019-08-14,London Academy,Erl,Hammor,0.48,0.65625
2019-08-14,London Academy,Sayre,Webberley,0.51,0.65625
2019-08-14,London Academy,Seumas,Lemonby,0.57,0.75
2019-08-14,London Academy,Rockey,Robarts,0.53,0.78125
2019-08-14,London Academy,Shela,Mccall,0.62,0.75
2019-08-14,London Academy,Sonnie,Malenfant,0.51,0.6875
2019-08-14,London Academy,Paul,Chislett,0.53,0.65625
2019-08-14,London Academy,Archer,Hobben,0.56,0.5
2019-08-14,London Academy,Mitchel,Bates,0.6,0.625
2019-08-14,London Academy,Dur,Plom,0.56,0.75
2019-08-14,London Academy,Angel,Hulson,0.56,0.71875
2019-08-14,London Academy,Gayleen,Petru,0.55,0.59375
2019-08-14,London Academy,Welby,Wishkar,0.54,0.5
2019-08-14,London Academy,Bord,Ollin,0.55,0.875
2019-08-14,London Academy,Elfrieda,Bilham,0.49,0.53125
2019-08-14,London Academy,Kathryne,Athridge,0.48,0.625
2019-08-14,London Academy,Mitchel,Blackesland,0.53,0.46875
2019-08-14,London Academy,Darelle,Michal,0.49,0.59375
2019-08-14,London Academy,Rodrigo,Endrighi,0.59,0.625
2019-08-14,London Academy,Carlyn,Reisin,0.52,0.65625
2019-08-14,London Academy,Ciel,Poizer,0.51,0.625
2019-08-14,London Academy,Mariquilla,Cowope,0.51,0.65625
2019-08-14,London Academy,Joey,Macgeffen,0.58,0.625
2019-08-14,London Academy,Gris,Brame,0.55,0.5
2019-02-14,Birmingham Academy,Felicio,Betjeman,0.5,0.40625
2019-02-14,Birmingham Academy,Nicolai,Nussey,0.6,0.5625
2019-02-14,Birmingham Academy,Sully,Rosenbarg,0.62,0.53125
2019-02-14,Birmingham Academy,Brandyn,Macclinton,0.59,0.75
2019-02-14,Birmingham Academy,Tobey,Mabbett,0.54,0.59375
2019-02-14,Birmingham Academy,Geraldine,Pinnocke,0.69,0.6875
2019-02-14,Birmingham Academy,Lanae,Christophle,0.6,0.625
2019-02-14,Birmingham Academy,Barrie,Schruurs,0.62,0.53125
2019-02-14,Birmingham Academy,Fayre,Swadlinge,0.55,0.625
2019-02-14,Birmingham Academy,Elora,Ellen,0.64,0.5
2019-02-14,Birmingham Academy,Kalil,Mcpaike,0.65,0.75
2019-02-14,Birmingham Academy,Gavin,Lackey,0.47,0.6875
2019-02-14,Birmingham Academy,Nicol,Bragge,0.6,0.75
2019-02-14,Birmingham Academy,Connor,Gegg,0.52,0.625
2019-02-14,Birmingham Academy,Crissy,Mccrackan,0.53,0.40625
2019-02-14,Birmingham Academy,Farah,Ely,0.61,0.46875
2019-02-14,Birmingham Academy,Verney,Stieger,0.51,0.71875
2019-02-14,Birmingham Academy,Solly,Kollas,0.54,0.78125
2019-02-14,Birmingham Academy,Kipp,Le Huquet,0.64,0.65625
2019-02-14,Birmingham Academy,Sonja,Scibsey,0.6,0.46875
2019-02-14,Birmingham Academy,Gabrielle,Clayal,0.49,0.6875
2019-02-14,Birmingham Academy,Lee,Houlworth,0.49,0.65625
2019-02-14,Birmingham Academy,Easter,Ragless,0.52,0.53125
2019-02-14,Birmingham Academy,Alfons,Marchington,0.56,0.625
2019-02-14,Birmingham Academy,Eydie,Tanton,0.53,0.71875
2019-02-14,Birmingham Academy,Godwin,Roloff,0.59,0.40625
2019-02-14,Birmingham Academy,Zak,Hawes,0.62,0.5625
2019-02-14,Birmingham Academy,Karna,Henkmann,0.48,0.625
2019-02-14,Birmingham Academy,Pattin,Necrews,0.48,0.75
2019-02-14,Birmingham Academy,Shelba,Westnage,0.53,0.6875
2019-03-14,Birmingham Academy,Edi,O' Finan,0.45,0.46875
2019-03-14,Birmingham Academy,Anselm,Marrow,0.55,0.5625
2019-03-14,Birmingham Academy,Lorant,Pesic,0.49,0.8125
2019-03-14,Birmingham Academy,Stern,Skrzynski,0.38,0.65625
2019-03-14,Birmingham Academy,Cornelia,Cowley,0.63,0.8125
2019-03-14,Birmingham Academy,Kevon,O'Shavlan,0.54,0.4375
2019-03-14,Birmingham Academy,Michele,Gonsalvo,0.51,0.6875
2019-03-14,Birmingham Academy,Ruthe,Hamsher,0.37,0.6875
2019-03-14,Birmingham Academy,Avivah,Lynas,0.5,0.75
2019-03-14,Birmingham Academy,Gene,Pratty,0.48,0.84375
2019-03-14,Birmingham Academy,Jeannette,Bazelle,0.57,0.5625
2019-03-14,Birmingham Academy,Barde,Mcgeneay,0.51,0.75
2019-03-14,Birmingham Academy,Cirilo,Worley,0.51,0.59375
2019-03-14,Birmingham Academy,Frazer,Trahmel,0.57,0.59375
2019-05-14,London Academy,Jaquenetta,Catonne,0.6,0.875
2019-05-14,London Academy,Cello,Ricioppo,0.55,0.625
2019-05-14,London Academy,Berri,Cocklin,0.63,0.53125
2019-05-14,London Academy,Joshuah,Pourveer,0.52,0.6875
2019-05-14,London Academy,Tobie,Culcheth,0.62,0.53125
2019-05-14,London Academy,Tricia,Kienlein,0.49,0.5625
2019-05-14,London Academy,Stormie,Willoughey,0.49,0.46875
2019-05-14,London Academy,Adena,Fenkel,0.45,0.6875
2019-05-14,London Academy,Padraic,Labat,0.68,0.53125
2019-05-14,London Academy,Emogene,Grouvel,0.56,0.59375
2019-05-14,London Academy,Danica,Isbell,0.64,0.75
2019-05-14,London Academy,Osgood,Mahood,0.54,0.59375
2019-05-14,London Academy,Colette,Danniell,0.67,0.65625
2019-05-14,London Academy,Melodee,Klink,0.52,0.59375
2019-05-14,London Academy,Clemmie,Beach,0.51,0.75
2019-05-14,London Academy,Laurie,Hoggan,0.53,0.71875
2019-05-14,London Academy,Bee,Becket,0.39,0.65625
2019-05-14,London Academy,Jdavie,Frisby,0.58,0.8125
2019-05-14,London Academy,Raquela,Armand,0.62,0.6875
2019-05-14,London Academy,Marlyn,Palleske,0.59,0.59375
2019-05-14,London Academy,Herby,Tomaini,0.64,0.6875
2019-05-14,London Academy,Wilma,Dagger,0.43,0.78125
2019-05-14,London Academy,Karrah,Chatters,0.5,0.71875
2019-05-14,London Academy,Tab,Shitliff,0.63,0.65625
2019-05-14,London Academy,Ashley,Harmant,0.48,0.625
2019-05-14,London Academy,Augustus,Korba,0.7,0.71875
2019-05-14,London Academy,Melanie,Dawbury,0.5,0.75
2019-05-14,London Academy,Marcy,Treat,0.56,0.625
2019-11-14,Birmingham Academy,Dorie,Speares,0.61,0.71875
2019-11-14,Birmingham Academy,Junie,Jeanequin,0.54,0.53125
2019-11-14,Birmingham Academy,Myrna,Stiff,0.53,0.5625
2019-11-14,Birmingham Academy,Pieter,Snozzwell,0.51,0.78125
2019-11-14,Birmingham Academy,Lindy,Croyden,0.55,0.75
2019-11-14,Birmingham Academy,Trudie,Syers,0.53,0.71875
2019-11-14,Birmingham Academy,Lezley,Pelerin,0.45,0.65625
2019-11-14,Birmingham Academy,Yvon,Fry,0.55,0.5625
2019-11-14,Birmingham Academy,Aimee,Pedrazzi,0.6,0.8125
2019-11-14,Birmingham Academy,Lorita,Litchmore,0.52,0.5
2019-11-14,Birmingham Academy,Pollyanna,Meak,0.48,0.59375
2019-11-14,Birmingham Academy,Vincents,Prigg,0.58,0.625
2019-11-14,Birmingham Academy,Aggie,Reinmar,0.4,0.71875
2019-11-14,Birmingham Academy,Phebe,Benfield,0.46,0.53125
2019-11-14,Birmingham Academy,Woody,Swyer-Sexey,0.49,0.625
2019-11-14,Birmingham Academy,Juliane,Jacobssen,0.65,0.53125
2019-11-14,Birmingham Academy,Lannie,Mcdonell,0.59,0.59375
2019-11-14,Birmingham Academy,Peggy,Earnshaw,0.58,0.625
2019-11-14,Birmingham Academy,Dick,Brimley,0.49,0.625
2019-11-14,Birmingham Academy,Tabb,Morgans,0.51,0.625
2019-11-14,Birmingham Academy,Tobie,Filipczynski,0.49,0.65625
2019-11-14,Birmingham Academy,Brett,Danieli,0.39,0.6875
2019-11-14,Birmingham Academy,Reginauld,Pedroli,0.61,0.5
2019-11-14,Birmingham Academy,Tad,Worsley,0.59,0.65625
2019-11-14,Birmingham Academy,Jed,Durram,0.65,0.6875
2019-08-15,Birmingham Academy,Neda,Marmyon,0.62,0.71875
2019-08-15,Birmingham Academy,Fredia,Barnish,0.44,0.65625
2019-08-15,Birmingham Academy,Brittaney,Roughey,0.58,0.59375
2019-08-15,Birmingham Academy,Saree,Daens,0.54,0.59375
2019-08-15,Birmingham Academy,Stevie,Houliston,0.62,0.53125
2019-08-15,Birmingham Academy,Axe,Mckall,0.63,0.5
2019-08-15,Birmingham Academy,Shamus,Mccomish,0.56,0.71875
2019-08-15,Birmingham Academy,Devondra,Blabey,0.57,0.6875
2019-08-15,Birmingham Academy,Marion,Consadine,0.6,0.625
2019-08-15,Birmingham Academy,Celine,Doree,0.66,0.53125
