date,tech_self_score,strengths,weaknesses,self_development,geo_flex,financial_support_self,result,course_interest,firstname,lastname
2019-08-01,"{'Python': 1, 'Java': 3, 'Ruby': 2, 'R': 2, 'SPSS': 5}",['Perfectionism'],['Sensitive'],True,True,True,True,Data,Sherline,Cudihy
2019-08-21,"{'Python': 5, 'C#': 2, 'SPSS': 2}",['Independent'],"['Slow', 'Indifferent', 'Selfish']",True,False,True,False,Data,Burnard,Fielden
2019-08-21,"{'Python': 2, 'C#': 1, 'Ruby': 2, 'SPSS': 5, 'JavaScript': 2}",['Competitive'],"['Perfectionist', 'Intolerant']",True,True,True,True,Engineering,Valle,Humby
2019-08-27,"{'Java': 5, 'Ruby': 2, 'SPSS': 4, 'PHP': 1}","['Consistent', 'Independent', 'Composure']",['Chaotic'],True,True,False,False,Data,Jillie,Howles
2019-08-13,"{'Python': 1, 'Java': 2, 'R': 7, 'SPSS': 2}","['Problem Solving', 'Ambitious', 'Courteous']","['Chatty', 'Procrastination', 'Overbearing']",True,True,True,True,Engineering,Chucho,Galfour
2019-08-13,{'JavaScript': 2},"['Charisma', 'Courteous', 'Collaboration']","['Distracted', 'Critical', 'Competitive']",True,True,True,True,Engineering,Orland,Glaisner
2019-08-08,"{'Python': 3, 'PHP': 1}","['Creative', 'Listening', 'Altruism']","['Anxious', 'Critical']",True,True,True,True,Engineering,Luz,Gasparro
2019-08-07,"{'Java': 5, 'SPSS': 1}","['Altruism', 'Problem Solving', 'Versatile']",['Competitive'],True,False,True,False,Data,Melesa,Mault
2019-08-06,{'Python': 3},"['Collaboration', 'Curious', 'Passionate']",['Intolerant'],True,True,True,True,Data,Trudie,Kiellor
2019-08-15,"{'R': 3, 'PHP': 4}",['Altruism'],"['Overbearing', 'Selfish']",True,True,True,True,Engineering,Nancie,Sazio
2019-08-14,"{'Java': 7, 'Ruby': 3, 'PHP': 4, 'C++': 3}","['Problem Solving', 'Passionate']",['Competitive'],True,True,True,False,Business,Welby,Wishkar
2019-08-28,"{'Python': 5, 'R': 1, 'SPSS': 2, 'PHP': 1, 'C++': 3, 'JavaScript': 2}","['Courteous', 'Versatile', 'Organisation']",['Undisciplined'],False,True,True,False,Business,Carce,Capel
2019-08-27,"{'C#': 2, 'R': 3}","['Composure', 'Patient']",['Introverted'],True,True,True,True,Data,Oralia,Barrat
2019-08-07,"{'C#': 5, 'Java': 4, 'Ruby': 3, 'C++': 3, 'JavaScript': 2}","['Altruism', 'Innovative']",['Introverted'],True,False,True,False,Engineering,Katuscha,Ransfield
2019-08-01,"{'Python': 6, 'C++': 3}","['Efficient', 'Empathy']",['Stubborn'],True,False,True,False,Business,Norene,Fierro
2019-08-06,{'R': 1},"['Creative', 'Critical Thinking']",['Passive'],True,True,True,True,Data,Mylo,Sudell
2019-08-21,"{'C#': 1, 'Ruby': 2, 'SPSS': 2, 'C++': 2, 'JavaScript': 1}","['Collaboration', 'Problem Solving']",['Indecisive'],True,True,True,False,Engineering,Shannon,Hartman
2019-08-06,"{'Python': 3, 'SPSS': 3}","['Empathy', 'Competitive']",['Procrastination'],True,True,True,True,Data,Blakeley,Strood
2019-08-21,"{'Python': 2, 'Java': 1, 'Ruby': 3, 'R': 8, 'SPSS': 3, 'JavaScript': 1}","['Rational', 'Innovative', 'Versatile']","['Introverted', 'Undisciplined', 'Stubborn']",True,True,True,True,Engineering,Rafi,Downse
2019-08-07,"{'C#': 2, 'SPSS': 2}",['Collaboration'],"['Competitive', 'Introverted', 'Overbearing']",True,True,True,True,Engineering,Demetrius,Tunstall
2019-08-21,{'JavaScript': 4},['Courteous'],"['Controlling', 'Critical', 'Conventional']",True,True,True,True,Business,Melinde,Darton
2019-08-22,"{'C#': 4, 'JavaScript': 5}","['Creative', 'Empathy', 'Innovative']",['Distracted'],True,True,True,True,Engineering,Dulcea,Perl
2019-08-08,"{'C#': 5, 'Java': 2, 'R': 1, 'PHP': 4, 'C++': 4, 'JavaScript': 1}","['Collaboration', 'Consistent']","['Distracted', 'Sensitive']",True,True,True,True,Engineering,Milton,Conaghan
2019-08-29,{'Java': 5},"['Competitive', 'Listening', 'Curious']","['Sensitive', 'Competitive']",False,True,False,False,Business,Chere,Siddens
2019-08-08,"{'C#': 4, 'Ruby': 5, 'SPSS': 1, 'C++': 1}","['Independent', 'Critical Thinking']","['Chatty', 'Perfectionist', 'Critical']",True,True,True,True,Data,Putnem,Hessing
2019-08-22,{'C#': 3},"['Curious', 'Reliable', 'Competitive']",['Sensitive'],True,True,True,True,Business,Timmi,Haveline
2019-08-08,"{'C#': 2, 'Java': 3, 'Ruby': 3, 'R': 5, 'C++': 3}",['Creative'],"['Selfish', 'Perfectionist', 'Anxious']",True,True,True,True,Data,Garald,Banasevich
2019-08-21,"{'Java': 5, 'PHP': 2, 'JavaScript': 1}",['Organisation'],['Distracted'],True,True,True,False,Business,Anselma,Pavelin
2019-08-29,"{'Python': 6, 'Ruby': 1, 'R': 7, 'C++': 4, 'JavaScript': 1}",['Problem Solving'],['Introverted'],True,True,True,True,Data,Querida,Antonacci
2019-08-13,"{'Python': 4, 'C#': 4, 'PHP': 3, 'JavaScript': 3}","['Competitive', 'Consistent']","['Immature', 'Impatient', 'Distracted']",True,True,True,True,Business,Leda,Aharoni
2019-08-27,"{'Java': 5, 'SPSS': 5}","['Listening', 'Organisation', 'Consistent']","['Controlling', 'Passive']",True,True,True,True,Engineering,Norri,Temby
2019-08-07,"{'Python': 1, 'C#': 1, 'Java': 4, 'PHP': 1}",['Independent'],"['Impulsive', 'Undisciplined']",True,True,True,True,Data,Margery,Winspur
2019-08-14,"{'C#': 2, 'R': 5, 'JavaScript': 5}",['Innovative'],"['Stubborn', 'Competitive', 'Passive']",True,True,False,False,Business,Bord,Ollin
2019-08-27,"{'Python': 2, 'Java': 1, 'Ruby': 2, 'R': 2, 'C++': 3, 'JavaScript': 2}",['Critical Thinking'],"['Stubborn', 'Immature']",True,True,True,True,Data,Dodie,Lassells
2019-08-22,"{'C#': 1, 'SPSS': 1, 'C++': 4, 'JavaScript': 3}","['Reliable', 'Determined', 'Consistent']","['Anxious', 'Conventional']",True,True,False,False,Data,Corie,Snodin
2019-08-08,"{'Java': 1, 'PHP': 3}","['Efficient', 'Creative']","['Indifferent', 'Impatient']",True,True,True,True,Engineering,Arron,Cuerdall
2019-08-08,"{'Python': 4, 'Java': 5, 'SPSS': 3}",['Listening'],"['Sensitive', 'Anxious', 'Indecisive']",True,True,True,True,Engineering,Josh,Youens
2019-08-27,"{'C#': 1, 'Ruby': 3, 'R': 2, 'SPSS': 2, 'PHP': 2, 'C++': 3}",['Consistent'],"['Distracted', 'Conventional', 'Chaotic']",True,True,True,True,Engineering,Aldo,Bradnum
2019-08-07,"{'Java': 1, 'C++': 3, 'JavaScript': 1}","['Organisation', 'Ambitious']","['Selfish', 'Sensitive', 'Intolerant']",True,True,True,True,Engineering,Xymenes,Pretor
2019-08-08,"{'Java': 2, 'SPSS': 1}","['Collaboration', 'Efficient', 'Organisation']","['Critical', 'Competitive']",True,True,True,True,Business,Heinrik,Allwell
2019-08-07,"{'Python': 4, 'C#': 1, 'Java': 2, 'Ruby': 1, 'SPSS': 6, 'JavaScript': 3}",['Efficient'],"['Stubborn', 'Introverted']",True,True,True,True,Data,Bob,Rogerson
2019-08-07,"{'C#': 1, 'Java': 3, 'R': 1, 'PHP': 2, 'C++': 4}","['Independent', 'Competitive', 'Consistent']",['Overbearing'],True,True,False,False,Data,Neall,Mayor
2019-08-07,"{'Python': 4, 'C#': 2, 'PHP': 3}",['Consistent'],"['Slow', 'Indecisive', 'Undisciplined']",True,True,True,True,Data,Ilysa,Kiggel
2019-08-20,"{'Python': 3, 'C#': 5, 'Java': 5, 'C++': 4}","['Rational', 'Courteous', 'Efficient']",['Selfish'],True,True,True,False,Data,Melisse,Craze
2019-08-29,"{'Java': 6, 'JavaScript': 4}","['Courteous', 'Passionate']","['Introverted', 'Immature', 'Sensitive']",False,True,True,False,Business,Petronille,Dougharty
2019-08-13,"{'Python': 1, 'Java': 3, 'SPSS': 3}","['Courteous', 'Ambitious', 'Organisation']","['Immature', 'Perfectionist', 'Distracted']",True,True,True,True,Engineering,Urbano,Reinisch
2019-08-20,"{'Python': 3, 'C#': 4, 'Java': 2, 'Ruby': 2, 'R': 2, 'JavaScript': 3}","['Collaboration', 'Patient', 'Determined']",['Impatient'],False,True,True,False,Business,Noami,Edworthye
2019-08-06,"{'C#': 2, 'Ruby': 4, 'JavaScript': 4}","['Ambitious', 'Empathy']","['Immature', 'Conventional']",True,False,True,False,Business,Cynthia,Jenny
2019-08-22,"{'C#': 1, 'Java': 1, 'JavaScript': 3}","['Organisation', 'Altruism']","['Distracted', 'Immature', 'Overbearing']",True,True,True,True,Business,Ivett,Prop
2019-08-13,"{'Python': 6, 'C#': 1, 'Java': 1, 'JavaScript': 6}",['Problem Solving'],"['Anxious', 'Impatient', 'Sensitive']",True,True,True,True,Data,Lamond,Levensky
2019-08-21,"{'Python': 2, 'R': 1, 'SPSS': 4, 'PHP': 3}","['Altruism', 'Rational', 'Collaboration']",['Stubborn'],True,True,True,True,Engineering,Estevan,Bartalini
2019-08-15,"{'Java': 4, 'Ruby': 1, 'R': 2}","['Rational', 'Curious', 'Courteous']",['Procrastination'],False,True,True,False,Engineering,Redford,Bubbings
2019-08-15,"{'Java': 4, 'Ruby': 1, 'R': 2}","['Rational', 'Curious', 'Courteous']",['Procrastination'],False,True,True,False,Engineering,Redford,Bubbings
2019-08-22,"{'R': 3, 'PHP': 1, 'JavaScript': 1}","['Ambitious', 'Determined']",['Indecisive'],True,True,True,True,Business,Brandais,Reiner
2019-08-28,{'Java': 1},['Versatile'],"['Conventional', 'Overbearing']",True,False,True,False,Data,Correy,Clemont
2019-08-15,"{'Python': 1, 'Ruby': 3, 'R': 4, 'JavaScript': 4}",['Consistent'],['Indifferent'],True,False,True,False,Business,Starr,Curcher
2019-08-21,"{'SPSS': 4, 'C++': 3}",['Empathy'],"['Selfish', 'Immature']",True,True,True,True,Engineering,Rosaline,Goldsmith
2019-08-27,"{'Python': 1, 'C#': 4, 'SPSS': 2, 'PHP': 1, 'C++': 2}","['Versatile', 'Critical Thinking']","['Critical', 'Distracted', 'Perfectionist']",True,True,True,True,Business,Chancey,Climer
2019-08-29,"{'R': 1, 'C++': 1}","['Collaboration', 'Perfectionism', 'Independent']","['Stubborn', 'Conventional']",True,True,True,True,Engineering,Gena,Humbles
2019-08-06,"{'Ruby': 7, 'SPSS': 1, 'C++': 4, 'JavaScript': 2}",['Organisation'],['Controlling'],True,False,True,False,Engineering,Madeleine,Younglove
2019-08-08,"{'Python': 5, 'PHP': 4}",['Efficient'],['Controlling'],False,True,True,False,Engineering,Leonerd,Scamel
2019-08-13,"{'Python': 5, 'R': 2, 'JavaScript': 6}",['Courteous'],"['Chaotic', 'Perfectionist', 'Critical']",True,True,True,False,Data,Balduin,Culleton
2019-08-13,"{'Java': 4, 'SPSS': 3, 'JavaScript': 7}","['Rational', 'Courteous']","['Perfectionist', 'Distracted']",True,True,False,False,Engineering,Oliy,Ellar
2019-08-08,"{'C#': 2, 'Java': 5, 'R': 3, 'PHP': 1, 'JavaScript': 5}",['Empathy'],['Immature'],True,True,True,True,Engineering,Carena,Nizet
2019-08-21,{'SPSS': 2},"['Perfectionism', 'Innovative', 'Creative']","['Intolerant', 'Chatty', 'Perfectionist']",True,True,True,True,Engineering,Theo,Ottee
2019-08-28,{'R': 2},['Curious'],"['Introverted', 'Impatient', 'Stubborn']",True,True,True,True,Data,Britt,Summergill
2019-08-13,"{'C#': 2, 'Java': 4, 'Ruby': 4, 'PHP': 1, 'JavaScript': 1}",['Versatile'],"['Passive', 'Impatient', 'Introverted']",True,False,True,False,Data,Nial,Oret
2019-08-15,"{'Java': 2, 'Ruby': 3, 'R': 2, 'SPSS': 1, 'PHP': 1}","['Independent', 'Patient', 'Passionate']",['Sensitive'],True,True,False,False,Business,Pegeen,O'Lochan
2019-08-28,{'PHP': 1},['Altruism'],['Slow'],True,True,True,True,Business,Kingsley,Hardaker
2019-08-01,"{'SPSS': 1, 'C++': 2}",['Listening'],['Stubborn'],True,True,True,False,Business,Lorine,Bignall
2019-08-13,{'JavaScript': 4},"['Independent', 'Listening']","['Anxious', 'Introverted', 'Conventional']",True,True,True,True,Data,Christian,Bingley
2019-08-21,"{'C#': 5, 'Java': 1, 'R': 1, 'C++': 1}","['Curious', 'Ambitious', 'Patient']",['Perfectionist'],True,True,True,True,Engineering,Ad,Do
2019-08-15,"{'PHP': 1, 'C++': 3, 'JavaScript': 6}",['Listening'],"['Undisciplined', 'Indifferent', 'Immature']",True,True,False,False,Business,Beret,Devonside
2019-08-22,{'SPSS': 2},"['Patient', 'Competitive']",['Perfectionist'],True,True,True,True,Business,Denyse,Weth
2019-08-01,"{'C#': 3, 'Ruby': 3, 'PHP': 3}",['Perfectionism'],['Competitive'],True,True,True,True,Engineering,Deirdre,Van Den Velde
2019-08-15,"{'Python': 2, 'C#': 1, 'Java': 1, 'Ruby': 5, 'R': 2, 'SPSS': 4, 'C++': 1}","['Perfectionism', 'Competitive']","['Chaotic', 'Competitive', 'Controlling']",False,False,True,False,Engineering,Bevon,Mustill
2019-08-01,"{'C#': 6, 'C++': 2}","['Charisma', 'Creative', 'Curious']","['Selfish', 'Immature']",True,True,False,False,Data,Ruthe,Adolthine
2019-08-27,"{'Python': 3, 'JavaScript': 7}",['Curious'],"['Introverted', 'Sensitive', 'Chaotic']",True,True,True,True,Business,Vaughn,Wallington
2019-08-08,"{'C#': 3, 'Java': 2, 'SPSS': 2, 'C++': 2, 'JavaScript': 5}","['Ambitious', 'Patient']","['Procrastination', 'Passive', 'Slow']",True,True,True,True,Engineering,Matty,Ceney
2019-08-08,"{'Python': 1, 'Java': 1}","['Determined', 'Collaboration']","['Critical', 'Anxious']",True,True,True,True,Business,Rubia,Espy
2019-08-21,"{'Ruby': 1, 'C++': 5}","['Curious', 'Perfectionism']","['Anxious', 'Procrastination']",True,True,True,True,Data,Meridel,Dearell
2019-08-21,"{'Python': 2, 'C++': 4}","['Determined', 'Patient', 'Critical Thinking']","['Indifferent', 'Slow']",True,True,True,True,Business,Noelyn,Sinkin
2019-08-20,"{'Python': 3, 'Ruby': 1}","['Courteous', 'Patient']","['Passive', 'Chatty']",True,True,True,True,Engineering,Mozelle,Grinnov
2019-08-21,"{'C#': 2, 'R': 6, 'SPSS': 2, 'C++': 6, 'JavaScript': 3}",['Courteous'],['Conventional'],True,True,True,True,Data,Christyna,Arkill
2019-08-29,"{'Python': 4, 'C#': 4, 'Java': 4, 'Ruby': 5, 'PHP': 2, 'JavaScript': 3}","['Organisation', 'Empathy', 'Innovative']",['Anxious'],True,True,True,True,Data,Kain,Lowne
2019-08-14,"{'Python': 3, 'Java': 5, 'Ruby': 3, 'PHP': 2, 'JavaScript': 7}","['Determined', 'Critical Thinking', 'Ambitious']","['Impatient', 'Intolerant', 'Undisciplined']",True,True,True,True,Data,Mitchel,Blackesland
2019-08-22,"{'C#': 4, 'R': 4, 'PHP': 1, 'JavaScript': 5}","['Problem Solving', 'Patient', 'Ambitious']","['Controlling', 'Slow', 'Indecisive']",True,True,True,True,Data,Albie,Lyon
2019-08-20,"{'C#': 6, 'Java': 7, 'R': 6, 'SPSS': 6, 'JavaScript': 1}",['Perfectionism'],['Selfish'],True,True,True,True,Engineering,Farand,Rotlauf
2019-08-28,"{'Python': 5, 'Ruby': 2, 'SPSS': 2, 'C++': 4}",['Altruism'],['Impatient'],True,True,True,True,Engineering,Bo,Fargie
2019-08-20,"{'Python': 3, 'Ruby': 6, 'C++': 1, 'JavaScript': 3}","['Innovative', 'Listening', 'Courteous']","['Competitive', 'Overbearing']",True,False,True,False,Engineering,Arch,Cookley
2019-08-08,"{'SPSS': 1, 'PHP': 1}",['Creative'],"['Introverted', 'Overbearing']",True,True,True,True,Engineering,Martica,Cawse
2019-08-08,"{'Ruby': 6, 'SPSS': 3, 'C++': 6}","['Efficient', 'Independent', 'Critical Thinking']","['Intolerant', 'Selfish', 'Passive']",True,True,True,True,Data,Nancie,Mehaffey
2019-08-15,"{'Python': 2, 'C#': 3, 'Ruby': 5, 'C++': 4}",['Ambitious'],['Passive'],True,True,True,True,Data,Donnamarie,Schofield
2019-08-06,"{'C++': 3, 'JavaScript': 2}",['Altruism'],['Anxious'],True,False,True,False,Business,Erda,Liddel
2019-08-07,,"['Organisation', 'Composure', 'Reliable']","['Critical', 'Distracted', 'Introverted']",True,True,True,True,Engineering,Alister,Bru
2019-08-15,"{'Java': 1, 'PHP': 2}","['Problem Solving', 'Charisma', 'Collaboration']",['Overbearing'],True,True,True,True,Engineering,Sigismund,Izkovici
2019-08-01,"{'Python': 1, 'C#': 6, 'SPSS': 5}","['Patient', 'Listening']","['Competitive', 'Impatient']",True,True,True,True,Data,Star,Jurges
2019-08-28,"{'Python': 2, 'Ruby': 3}","['Problem Solving', 'Listening']",['Stubborn'],True,True,True,True,Business,Pauly,Gillbee
2019-08-01,"{'C#': 1, 'Ruby': 4}","['Creative', 'Versatile']","['Chatty', 'Procrastination', 'Chaotic']",True,True,True,False,Data,Stan,Forkan
2019-08-06,"{'C#': 4, 'SPSS': 3, 'PHP': 2, 'C++': 1}","['Consistent', 'Altruism']","['Slow', 'Indifferent', 'Anxious']",True,True,True,True,Business,Brinn,Trewhela
2019-08-14,"{'C#': 3, 'Java': 1, 'R': 2, 'SPSS': 1, 'C++': 2}",['Competitive'],"['Competitive', 'Impulsive', 'Conventional']",True,True,True,True,Data,Rodrigo,Endrighi
2019-08-20,"{'Python': 2, 'C#': 3, 'PHP': 2, 'C++': 3}","['Altruism', 'Curious']","['Procrastination', 'Indifferent']",True,False,True,False,Engineering,Tansy,Dukelow
2019-08-27,"{'Python': 1, 'Java': 2, 'C++': 4}",['Problem Solving'],['Conventional'],True,True,True,True,Engineering,Sean,Ovise
2019-08-21,"{'Python': 1, 'R': 1, 'C++': 5, 'JavaScript': 4}",['Innovative'],"['Selfish', 'Immature']",True,True,True,True,Data,Anselma,Pawlett
2019-08-22,"{'C#': 7, 'R': 4, 'SPSS': 1}","['Empathy', 'Independent', 'Critical Thinking']","['Competitive', 'Conventional']",True,True,True,True,Business,Kerrie,Rosi
2019-08-15,"{'C#': 5, 'Java': 1, 'Ruby': 5, 'R': 2, 'SPSS': 1, 'C++': 4, 'JavaScript': 7}",['Versatile'],['Introverted'],True,False,True,False,Business,Dorothy,Hailwood
2019-08-01,"{'Python': 1, 'C#': 1, 'R': 3, 'SPSS': 1, 'PHP': 2, 'C++': 2}","['Consistent', 'Altruism']","['Competitive', 'Overbearing', 'Selfish']",True,True,True,True,Data,Jodie,Kaygill
2019-08-27,"{'Python': 3, 'C#': 2, 'Java': 3}",['Problem Solving'],"['Perfectionist', 'Sensitive']",True,True,True,True,Business,Jim,Dwerryhouse
2019-08-01,"{'Python': 3, 'Ruby': 2, 'PHP': 3}","['Passionate', 'Organisation', 'Critical Thinking']","['Procrastination', 'Controlling', 'Sensitive']",True,True,True,True,Data,Delinda,Conybear
2019-08-21,"{'Python': 3, 'Ruby': 5, 'R': 5}","['Competitive', 'Versatile']",['Overbearing'],False,False,True,False,Business,Norby,Burle
2019-08-15,"{'Python': 2, 'C#': 1, 'Java': 4}",['Courteous'],"['Procrastination', 'Distracted', 'Indifferent']",True,True,True,True,Business,Robinet,Renwick
2019-08-08,"{'C#': 1, 'PHP': 4, 'JavaScript': 5}","['Problem Solving', 'Rational']","['Perfectionist', 'Overbearing', 'Critical']",True,True,True,True,Data,Perry,Richemond
2019-08-14,"{'Python': 5, 'C#': 1, 'Java': 4, 'Ruby': 2, 'SPSS': 3, 'C++': 5, 'JavaScript': 2}","['Consistent', 'Creative', 'Organisation']","['Immature', 'Impatient', 'Sensitive']",True,True,True,True,Business,Carlyn,Reisin
2019-08-08,"{'C#': 3, 'PHP': 1, 'C++': 5, 'JavaScript': 2}",['Consistent'],"['Selfish', 'Introverted', 'Slow']",True,True,False,False,Business,Horatius,Starking
2019-08-07,"{'R': 1, 'PHP': 1}","['Determined', 'Patient']","['Intolerant', 'Immature']",True,True,True,True,Business,Leoline,Vigietti
2019-08-21,{'Python': 4},['Listening'],"['Chatty', 'Intolerant', 'Passive']",True,True,True,True,Data,Rudolf,Maple
2019-08-07,"{'Python': 4, 'Java': 2, 'Ruby': 2, 'SPSS': 2, 'C++': 2}","['Charisma', 'Perfectionism', 'Rational']",['Controlling'],True,True,True,True,Data,Alwin,Bullman
2019-08-15,"{'Python': 3, 'C#': 3, 'Ruby': 4, 'R': 3, 'SPSS': 4, 'C++': 4}",['Innovative'],"['Chaotic', 'Slow']",True,True,True,True,Business,Shae,Ainslie
2019-08-14,"{'C#': 5, 'SPSS': 2}","['Listening', 'Curious']","['Sensitive', 'Conventional', 'Immature']",False,True,True,False,Business,Ciel,Poizer
2019-08-01,"{'Ruby': 2, 'R': 4, 'PHP': 3, 'C++': 6}","['Versatile', 'Empathy']","['Overbearing', 'Sensitive', 'Selfish']",True,True,True,True,Business,Matteo,Yeowell
2019-08-28,"{'Python': 6, 'C#': 3, 'Ruby': 3, 'R': 5}","['Passionate', 'Efficient', 'Charisma']","['Procrastination', 'Slow', 'Overbearing']",True,True,True,False,Business,Saundra,Fuzzens
2019-08-21,"{'C#': 4, 'R': 6, 'PHP': 2, 'JavaScript': 7}","['Courteous', 'Independent']",['Sensitive'],True,True,True,True,Engineering,Denise,Oppy
2019-08-29,"{'Python': 1, 'C#': 2}",['Reliable'],"['Slow', 'Anxious']",True,True,True,True,Engineering,Didi,Stronough
2019-08-07,{'C#': 6},['Altruism'],"['Perfectionist', 'Distracted']",True,True,True,True,Business,Tarrah,Bunny
2019-08-15,"{'Java': 2, 'R': 6}",['Innovative'],"['Introverted', 'Chatty']",True,False,True,False,Engineering,Bondon,Josselson
2019-08-08,"{'Python': 2, 'C#': 6, 'Java': 7, 'Ruby': 4, 'SPSS': 3, 'PHP': 4}","['Altruism', 'Charisma']",['Introverted'],True,True,True,True,Data,Denny,Begg
2019-08-29,"{'Ruby': 1, 'JavaScript': 3}","['Creative', 'Empathy']","['Undisciplined', 'Slow']",True,True,True,False,Business,Clim,Lovie
2019-08-08,"{'C#': 4, 'Java': 3, 'Ruby': 1, 'R': 2, 'SPSS': 4}","['Listening', 'Determined']","['Indifferent', 'Chatty']",True,True,True,True,Engineering,Wolf,Radolf
2019-08-29,"{'Python': 2, 'R': 2}","['Creative', 'Ambitious']",['Slow'],True,True,True,False,Business,Ferrel,Lissandrini
2019-08-01,"{'Java': 4, 'C++': 1, 'JavaScript': 7}","['Collaboration', 'Ambitious']","['Intolerant', 'Stubborn', 'Anxious']",True,True,True,True,Data,Carlos,Gerckens
2019-08-01,"{'Python': 1, 'Java': 1, 'C++': 3}","['Reliable', 'Determined']","['Competitive', 'Indifferent', 'Controlling']",True,True,True,True,Engineering,Blake,Nunson
2019-08-22,"{'Java': 2, 'Ruby': 1, 'PHP': 2, 'C++': 3}","['Altruism', 'Listening', 'Problem Solving']",['Impulsive'],True,True,False,False,Business,Paula,Danielsen
2019-08-06,"{'C#': 3, 'Java': 3}","['Rational', 'Listening', 'Organisation']","['Passive', 'Slow']",True,True,True,True,Engineering,Brose,Menghi
2019-08-29,"{'Python': 2, 'Java': 4, 'PHP': 1}","['Composure', 'Collaboration']",['Slow'],True,True,True,True,Data,Junia,Collins
2019-08-29,"{'Python': 1, 'C#': 1, 'Java': 1, 'R': 2}","['Listening', 'Reliable', 'Passionate']",['Undisciplined'],True,True,False,False,Engineering,Jule,Corke
2019-08-27,{'Java': 1},['Composure'],"['Impatient', 'Undisciplined']",True,True,True,True,Business,Matteo,Cornewell
